,0,1,2,3,4,5,6,7,8,9,10
486,1331954002544664578,1261241091442933765,𓇳,Avardhanararis,Israel,2020-05-15 10:24:51,215,277,False,2020-11-26 13:32:35,"Knp yang nolak ruu pks selalu mainnya di rana zina, lgbt, aborsi sama liberal ato gaknya, padahal semua itu udah dijawab sama komnas perempuan. Gatau mereka baca atau gak"
487,1331953815881273346,101349273,didoteeyy🕊️,itsdoteey,,2010-01-03 00:16:35,1550,773,False,2020-11-26 13:31:50,baca ruu pks dulu lah biar ga dibilang ikut ikutan
488,1331953564608970754,953963436139933696,ꦠꦺꦴꦫꦶ,bknshittpsyid,Gajah,2018-01-18 12:13:01,137,688,False,2020-11-26 13:30:50,"@tubirfess Gila ya, RUU PKS ditunda tp RUU ginian dibahas?

Medsos mengédukasi
Medsos membuka wawasan
Medsos menjalin tali pertemanan

Tanpa medsos aku ga bisa belajar bahasa, belajar budaya, kenal sm temen²ku yg sekarang, belajar keséhatan méntal, mengenal dunia luar

Mah ngapain si?"
489,1331953146206175232,1072516963572707328,boivejz,Naspaddeveryday,021,2018-12-11 15:42:25,319,332,False,2020-11-26 13:29:11,"Wait... Mosi tidak percaya tapi masih nuntut pengesahan RUU PKS, admin butuh peganggan, gak? Binggung gitu sepertinya https://t.co/jaMfjvVue5"
490,1331953000542134272,533713705,SUSI,SUSI_AJ1406,between dreamland-real world,2012-03-23 01:09:17,190,0,False,2020-11-26 13:28:36,Susahnya jd perempuan di Indonesia. Ada UU yg bs melindungi  eh dijegal. Cem RUU PKS. Yg jegal perempuan jg. Asik bngt yak idup kita 😑
491,1331952665140502529,495919541,ddddw,dewiipus,,2012-02-18 12:51:57,483,555,False,2020-11-26 13:27:16,"padahal pokok pembahasannya udah jelas, masih aja ada yang kontra ruu pks"
492,1331952650829533184,1197586385357508613,Doffy,XyZCapella,,2019-11-21 18:43:47,54,212,False,2020-11-26 13:27:13,@tubirfess kenapa pada nolak ya?? bukannya ruu pks itu malah bagus?? ada yg bisa bantu jelasin ga aku masih bingungg 😅
493,1331952612225126400,701793708468006912,ica,pepsostrash,Indonesia,2016-02-22 15:40:33,546,548,False,2020-11-26 13:27:03,@tubirfess Ruu pks kapan?
494,1331951745740599297,1026859072992079872,ꦆꦫ​ꦒꦸꦱꦿꦶꦪꦤ,proletarrrrrrr,Palung Mariana,2018-08-07 15:54:15,167,575,False,2020-11-26 13:23:37,@bemkmunand Lha katanya dukung perempuan tapi nolak RUU PKS?
495,1331951059325992960,346790871,␖␛␡,zidanpragata,📴,2011-08-01 21:02:36,1979,1056,False,2020-11-26 13:20:53,"@__Ndaru__ RUU migas, PKS pro..
mungkin ini penyebabnya.."
496,1331950843860434950,156868991,arif,arifbima_6,,2010-06-18 04:42:07,167,494,False,2020-11-26 13:20:02,"ini gimana si, mosi tidak percaya tapi masih minta pengesahan RUU PKS? berarti masih percaya dong wkwk. apa mosi tidak percaya ganti aja jadi mosi percaya tidak percaya https://t.co/lpJl8NIhXL"
497,1331950187074396160,1150704633821581312,wite,wixiwixit,hogwarts,2019-07-15 09:52:18,235,288,False,2020-11-26 13:17:25,@andalasfess Siapa dia bisa mempertanyakan ke-minang-an orang lain berdasarkan pilihan pro RUU PKS?
498,1331949687285268484,511714492,Luthfi Hadiyan Fajri 🇮🇩,HadithFajri,,2012-03-02 10:27:44,203,3086,False,2020-11-26 13:15:26,@andalasfess BEM KM berpendapat tentang RUU PKS dengan mengatasnamakan Unand seluruhnya. Padahal ada yang beda pendapat. Tentu ngamuk orang.
499,1331949544880308225,163586591,Dosa ke Neraka,nasehatmuslim,Kota Pendidikan DI Yogyakarta,2010-07-06 20:06:35,567,387,False,2020-11-26 13:14:52,"Allah berfirman,

Kalian adalah umat terbaik yang dilahirkan untuk manusia, menyuruh pada yang ma’ruf (amal shalih) dan mencegah dari yang munkar (maksiat)

(QS. Ali Imran:110)

RUU PKS"
500,1331948601413537793,1131316486163722240,hai aku dino,norraaw,,2019-05-22 21:50:43,2,27,False,2020-11-26 13:11:07,@LAMBE_FESS RUU PKS KAPAN NJRIT
501,1331948474200309760,1137227060416356352,Arief Setiawan II,Nitro_Foxit,"Kota Tangerang, Banten",2019-06-08 05:17:14,75,249,False,2020-11-26 13:10:37,"@mumus_bubu @tubirfess Mereka yg nolak RUU PKS bawa2 isu diatas, kita bawa kasus chat mesum @HabibRizieq_ID ke mereka"
502,1331948126136012800,434827469,gojiberi,drexxstone,,2011-12-12 10:58:05,156,184,False,2020-11-26 13:09:14,"@tubirfess Ha? Dahlah. Dah capek meluruskan maksud RUU PKS yg diajuin, kek yg ujung2nya dibelok2in lg ke lgbt lah free sex lah inilah itulah. Gada hubungannya bambang"
503,1331947576464064514,2442139135,@Harianjateng,Harianjateng,,2014-04-13 18:31:43,342,953,False,2020-11-26 13:07:03,New post: Nur Nadlifah Anggota Dewan Komisi IX DRI Perjuangkan RUU PKS Harus Masuk Prolegnas Prioritas 2021 https://t.co/NPiOtFV1LF
504,1331946002245320704,794465196873916416,jesse,heowdy,s/her ,2016-11-04 09:03:58,514,574,False,2020-11-26 13:00:47,"nice, tp ruu pks kapan bang?"
505,1331945991969271809,22434337,Indah Puspita W,widyarinindah,rumah daun bercat hijau,2009-03-02 01:35:01,546,524,False,2020-11-26 13:00:45,RUU PKS pdhl udh lama ngendap ya? 🤔 https://t.co/231ZEFucDW
506,1331945580948426756,1174649721995968514,Dumb Gurl • REST! (〃∀〃)ゞ,gurl_dumb,,2019-09-19 11:41:46,35,63,False,2020-11-26 12:59:07,@AREAJULID Ini siapa yg nulis astaga... Pdhl RUU PKS itu berguna dan ga berfokus ke perempuan aja. Sedih msh bnyk yg kurang paham isi RUU PKS
507,1331945234528231426,1085432505283444736,Jackson Kowalski,Condorrianoo,Winterfell,2019-01-16 07:04:10,30,125,False,2020-11-26 12:57:44,"@tubirfess Di ruu pks ada larangan buat ngewe sebelum nikah gak, kalo ada gw dukung ini ruu ahaha"
508,1331945217923055616,1235464771333279745,unandfess | on,andalasfess,"Kota Padang, Sumatera Barat",2020-03-05 07:18:57,4551,486,False,2020-11-26 12:57:40,"Uaf! Wdyt tentang mereka yg menolak ruu pks dengan alasan ""ga sesuai dengan agama dan sila ke 1 pancasila, ""Sedangkan diatur aja masih banyak juga zina, apalagi ga diatur,""?"
509,1331945042617925634,73309923,Muhammadiyah,muhammadiyah,Indonesia,2009-09-11 04:36:41,188861,85,True,2020-11-26 12:56:59,"Dewan Pimpinan Pusat Ikatan Mahasiswa Muhammadiyah (DPP IMM) melalui Korps IMMawati mendesak DPR RI untuk memprioritaskan dan mengesahkan Rancangan Undang-Undang Penghapusan Kekerasan Seksual (RUU PK-S).
https://t.co/JS00ozWe5Y"
510,1331944886065532928,1098956281069457408,Muhamad Fajri,Pajiiiik,"KOS 50,5",2019-02-22 14:42:49,133,224,False,2020-11-26 12:56:21,"@dian_tridayanti @bemkmunand Positive Thinking aja kk, mungkin yg mereka tolak ruu pks negara zimbabwe"
511,1331944749058560000,1213052972747251712,gína.,831HYUCK,SHE/HER ✰ 19,2020-01-03 11:02:30,473,527,False,2020-11-26 12:55:49,@tubirfess ruu pks dulu napa
512,1331943787682164736,337026194,;,dlvy99,Indonesia,2011-07-17 09:47:07,154,84,False,2020-11-26 12:51:59,Kalau yang males baca semua silahkan baca saja disini alasan konyol mereka menolak ruu pks https://t.co/kgt4tThAXB
513,1331943656522059776,1319443353482584064,🍍fa¹²,yunveely,Len of don,2020-10-23 00:59:56,182,312,False,2020-11-26 12:51:28,"@SayaDajjaI @Utaariiiii @tubirfess Yah coba buka ruang diskusi sama yg kontra, selama ini kan bahas ruu pks sama sesama pro aja"
514,1331943599735328770,1243981695700762624,loves retweet cat-thing,ave_Tiara,,2020-03-28 19:22:18,75,286,False,2020-11-26 12:51:15,@tanyainrl RUU pks aja dulu anj urusin
515,1331943349268271104,1293338965181833216,Anisa Maharani,AnisaMahrni,,2020-08-12 00:10:30,14,90,False,2020-11-26 12:50:15,"Tapi kok tiba2 ada salah satu BEM yng nolak RUU PKS ini:( cukup disayangkan sih:( alasan nya dri thn kemarin gtu2 terus yg keluar setau gw,sampai gw cari tahu sendiri draf RUU PKS ini,apakh prozina dan LGBT atau nggk ny,tpi alhamdulillah ny gw nggk nemu perihal LGBT di RUU PKS"
516,1331943217265135618,1664177472,BT,bambanktri,,2013-08-12 05:13:13,307,353,False,2020-11-26 12:49:43,"@fullmoonfolks Gak bingung kayaknya. #MosiTidakPercaya adalah tidak percaya kepada DPR yg menunda terus pengesahan RUU PKS, suatu ruu yg paling urgent menurut mereka.
 Bahkan sempat kemarin ada wacana dihapus, maka makin sulit percaya pada DPR."
517,1331942491679965185,1530028286,Penjepitkertasw,_tiarach,,2013-06-19 07:11:32,92,97,False,2020-11-26 12:46:50,bisa-bisanya bem km unand bikin tagar tolak ruu pks :)
518,1331942468741341186,1076179057966931968,kabil,calonmantumamaa,,2018-12-21 18:14:16,1751,1571,False,2020-11-26 12:46:45,"Sekelas BEMU kampus sebelah, membuat kajian tentang menolak disahkannya RUU PKS tapi bersumber dari postingan instagram orang. Pft."
519,1331942322456588288,1074520979643129856,naz¹ᴰ | larrents child,NICETOMEETSHE,She/Her,2018-12-17 04:25:39,1123,1580,False,2020-11-26 12:46:10,@hadidqiqi_ Nah iya kan 🤧 mana ruu pks keknya ditolak
520,1331942070194298880,1172172543177871360,i'm D gurl,minhara96,omelas,2019-09-12 15:38:56,396,864,False,2020-11-26 12:45:10,"@LAMBE_FESS Bisa gak sih yg lebih penting dulu urusin, ruu pks misal."
521,1331942056562835461,1293338965181833216,Anisa Maharani,AnisaMahrni,,2020-08-12 00:10:30,14,90,False,2020-11-26 12:45:07,"Padahal besok lho jam 2 siang DPR RI mau rapat soal RUU PKS untuk dibawa apa nggk nya ke daftar proglegnas 2021,tdi gw jg sempt zoom sama pak Supratman,dan ia menyatakan setuju bahwa RUU PKS ini dibawa ke daftar proglegnas 2021,dan sudh mendapat dukungan dri berbagai fraksi:)"
522,1331942002464681994,1107133466489974784,ocaaa,sxotify,Jakarta Capital Region,2019-03-17 04:16:02,807,997,False,2020-11-26 12:44:54,"@tubirfess ruu pks urusin, gausa aneh aneh dulu."
523,1331941839478214656,1232997759826808833,anonym,jfivezen,,2020-02-27 11:56:08,0,38,False,2020-11-26 12:44:15,"@tubirfess Semakin hari angka kejahatan seksual terhadap anak dan wanita semakin tinggi,tapi DPR masih ragu untuk mengesahkan RUU PKS. Apa yg harus diraguin sih pakk??"
524,1331941737187577859,1246824430438772736,ᴬⁿᵃᶜᵏ ᵖᵃᶜᵏ ᴬᴾᴼᴺ || 𝒮𝒾𝒷𝓊𝓀 𝓊𝒿𝒾𝒶𝓃,gorengan2juta,,2020-04-05 15:38:23,42,458,False,2020-11-26 12:43:51,Ruu pks gimana kabarnya? https://t.co/r3eWWuNmwZ
525,1331941511013965824,1542416484,Don Hasnan,membuahikamu,Hacienda del Patrón.,2013-06-24 04:03:42,1044,494,False,2020-11-26 12:42:57,Tapi kenapa yang nolak RUU PKS (yang aku liat di reply IG BEM Unila) tuh cenderung religius?
526,1331941211880390657,1542416484,Don Hasnan,membuahikamu,Hacienda del Patrón.,2013-06-24 04:03:42,1044,494,False,2020-11-26 12:41:45,"Ironi adalah ketika u menolak RUU PKS tapi ngomong ""hidup perempuan Indonesia""."
527,1331941048990371842,388190238,IDN Times,idntimes,,2011-10-10 10:25:12,404739,284,True,2020-11-26 12:41:07,Amnesty Internasional desak sahkan RUU PKS https://t.co/0qMpQpvzif
528,1331940949870616577,1192389223313096704,Titik Terang,TitikTerangNews,,2019-11-07 10:32:07,1240,3895,False,2020-11-26 12:40:43,"Para penulis surat desakan pengesahan RUU PKS termasuk WNI di luar negeri yg ikut resah krn kerap terjadi kekerasan seksual thd perempuan di Indonesia

Komnas Perempuan jg mendorong DPR RI &amp; pemerintah utk mengesahkan RUU PKS pada 2021."
529,1331940947433639937,1192389223313096704,Titik Terang,TitikTerangNews,,2019-11-07 10:32:07,1240,3895,False,2020-11-26 12:40:42,"Direktur Eksekutif Amnesty Internasional Indonesia Usman Hamid: pihaknya akan serahkan 3.352 surat yg berisi desakan pengesahan RUU PKS oleh DPR RI melalui ketua Baleg, menyusul rangkaian kampanye anti kekerasan thd perempuan tahun 2020

#RUUPKS #AmnestyInternasional https://t.co/9gmmHDFrIN"
530,1331940670177644544,1032340819506737152,aes,TRBL66,🌈🌻,2018-08-22 18:56:46,670,585,False,2020-11-26 12:39:36,ruu pks dulu sono urusin tot https://t.co/vXynI4jVTa
531,1331940654402785286,184706308,FIMELA,FIMELAdotcom,"Jakarta, Indonesia",2010-08-30 08:07:24,43110,398,True,2020-11-26 12:39:32,"Kekerasan Seksual Jadi Shadow Pandemic, Shoes Art Installation Dorong Pengesahan RUU PKS: Body Shop Indonesia menggelar Shoes Art Installation untuk mendorong pengesahan RUU PKS dan mengedukasi masyarakat soal kekerasan seksual yang menjadi shadow… https://t.co/zi82W3Zvfi"
532,1331940536849104896,1454867738,cumicumi,dikawpr,Indonesia,2013-05-24 18:15:34,419,136,False,2020-11-26 12:39:04,"jadi baca ruu pks berlembar-lembar kan, kampret ncenan"
533,1331940383085891589,2286013117,ran is ready to run,dracaries,19+,2014-01-11 03:12:53,1600,857,False,2020-11-26 12:38:28,Klaster anti ruu pks ini semakin bikin sebel yha
534,1331940359916589059,1238827884245962755,wait.. what!,PengenMapan,"Kota Bandung, Jawa Barat",2020-03-14 14:03:07,7,56,False,2020-11-26 12:38:22,"@AksiLangsung Mosi tidak percaya tapi nuntut pengesahan RUU PKS, sebentar aku bego harus mikir dulu maksudnya gmana :("
535,1331939941153075200,1141933883987914752,WINA,hellowinna,,2019-06-21 05:00:28,3458,2868,False,2020-11-26 12:36:42,Mau nunggu sampe berapa kasus lagi buat nge-sahin RUU PKS? @ pemerintah https://t.co/H78ajOjLG5
536,1331939815047086080,149028007,Pablo Honey,patriafedi,Ich dasein,2010-05-28 06:37:43,1153,667,False,2020-11-26 12:36:12,"@goaweygo gw dukung pengesahan RUU PKS, tapi alih2 mncoba edukasi biar gerakan makin besar, ini kok malah main cancel(?). lagian masa jabatan BEM itu cm setaun. jd serem gni ya"
537,1331939500151377925,1153552936296824832,Cipiti,ryfithhh,"West Sumatra, Indonesia",2019-07-23 06:30:26,59,199,False,2020-11-26 12:34:57,"Btw ternyata banyak yang ga kenal unand ya.. 

Source: reply Twitter tentang ruu PKS"
538,1331939302444417024,1083670579964567552,Aisha Demir,YRaudlatul,,2019-01-11 10:22:54,222,120,False,2020-11-26 12:34:10,@AksiLangsung Laahh jadi bingung. Mosi tidak percaya tapi menuntut pengesahan RUU PKS?
539,1331938986697187329,1261315186239000577,alvin,praxistotle,18 any pronouns,2020-05-15 15:19:18,153,220,False,2020-11-26 12:32:55,@ACKERMANSLUT AGHH KAPAN sih mereka mikirin kita dari ruu pks yang ga pernah kelar sampe uu ciptaker disahkan aja udah keliatan mereka wakilin siapa selama ini
540,1331938479278723072,1293338965181833216,Anisa Maharani,AnisaMahrni,,2020-08-12 00:10:30,14,90,False,2020-11-26 12:30:54,"@tirta_hudhi Yok desak @DPR_RI untk segera memasukkan RUU PKS ke daftar proglegnas 2021 dan di sah sesegera mungkin di paripurna,agar korban diberikan payung hukum(perlindungan serta pemulihan dari negara) #SahkanRUUPenghapusanKekerasanSeksual"
541,1331938466318360577,1259033406333059073,Ekky Erdiansyah,ekky1995,Indonesia,2020-05-09 08:12:20,48,98,False,2020-11-26 12:30:51,"Wow mantap, kakak pembina yg pro pemerintah, sekarang udah mendukung penolakan RUU PKS katanya 🤭🤣🤣 https://t.co/F9FgwpACue"
542,1331938042681065475,1306770076037648385,렌| Bunda NingNing,Aedee_,Gryffindor Common Room,2020-09-18 01:40:49,157,204,False,2020-11-26 12:29:10,"@AREAJULID Yaudah sekarang dia buat UU yang melindungi dan mengusut tuntas kekerasa seksual!! Apa kek namanya terserah!! 
Gue heran. Padahal RUU PKS untuk semua kalangan! Gak cuma buat perempuan loo terus kalau misalnya emang buat perempuan, perempuan gak boleh dpt  hak untuk dilindungi??"
543,1331937255405936642,1197891402866155521,Cipe🌻📌,sycjffry,,2019-11-22 14:56:06,593,742,False,2020-11-26 12:26:02,"@tubirfess Mmf oot, RUU PKS apa kabar skrng? :("
544,1331936581859491840,1319572640663650306,miyahkhalifaqqhhh,wowsapa,Indonesia,2020-10-23 09:33:46,43,193,False,2020-11-26 12:23:21,"lagi lagi RUU PKS, kapan disahin nunggu korban makin banyak atau gimana"
545,1331936486577475584,1055679948977987584,URNAMEDBUZZ,kumissaurus,Indonesia,2018-10-26 04:38:08,160,224,False,2020-11-26 12:22:59,@dsflow_ ruu pks masuk ke draft nomer 188764.9767343.469131
546,1331936485369466883,261516471,aulia. y darmawan 蔡,auliapyd,Indonesia,2011-03-06 03:32:20,1010,30,False,2020-11-26 12:22:58,Kaga ngarti dah ☹️ katanya mosi tidak percaya tapi masih nuntut pengesahan RUU PKS. https://t.co/zXJFapsLRW
547,1331936175775305728,332684884,Hannaaa,Utaariiiii,Padang,2011-07-10 07:29:37,491,203,False,2020-11-26 12:21:45,"@yunveely @tubirfess Baca dulu itu mba, saya mahasiswa unand juga. 
Dan ketawa asli baca alasan mereka nolak ruu pks. 

Satu lagi, bem FH, Fisip, FIB unand bukan dari bagian Bemkm Unand."
548,1331935670714077185,1134725825394118657,dita,rindubulanjuni,,2019-06-01 07:38:13,1048,969,False,2020-11-26 12:19:44,RUU PKS AJA DULU SAH-IN!!!! https://t.co/8B5fTm2auD
549,1331935636580749312,1245501826679500804,siren,dollphins__,under the sea,2020-04-02 00:02:45,975,665,False,2020-11-26 12:19:36,@AREAJULID Wait...wait... RUU PKS lebih dominan fokus pada perempuan? Mu perempuan mau laki bisa jadi korban kekerasan seksual dan bisa jadi pelaku kekerasan seksual juga
550,1331935625306468354,964170838311186432,jihan,menjeremba,my bed ♡,2018-02-15 16:13:36,2502,2283,False,2020-11-26 12:19:33,"@tubirfess heran bgt. dulu pas aku pulang sekolah, di mobil nyokap ada brosur dari sebuah PARPOL yang gue gamau sebut parpol apa. dia juga tolak ruu pks lewat komik gitu. jujur sakit hati bgt liatnya."
551,1331934898580426756,1268985967739760640,babi aer,plerdugong,,2020-06-05 19:20:14,2,43,False,2020-11-26 12:16:40,@tubirfess ni orang 2pada kagetan banget si ada yang nolak ruu pks
552,1331934594594004997,1319443353482584064,🍍fa¹²,yunveely,Len of don,2020-10-23 00:59:56,182,312,False,2020-11-26 12:15:28,"@tubirfess Lucunya rakyat tubi mau perjuangannya disetujui tapi malah ngata - ngatain yg gk setuju bukannya cari ruang diskusi, sehat kalian? Jgn ngarep RUU PKS diterima masyarakat deh"
553,1331934388028796929,56127205,Pritta  Lora Damanik,prittadamanik,"Sulawesi Selatan, Indonesia",2009-07-12 16:24:13,676,611,False,2020-11-26 12:14:38,"Hari ini ada apa sih???
.
Ada kampus yang menolak RUU PKS dan ada kampus yang mau bahas feminisme tapi all male panel
.
Rasanya, ahh mantap!"
554,1331933678696501250,954006344998137856,#sahkanRUUPKS,kindaboujee,,2018-01-18 15:03:32,4134,3319,False,2020-11-26 12:11:49,@fallinxflower ngerti dan setuju. kan ruu pks bahasa kekerasan seksual kenapa jd menyimpang pengen a b c d dimasukin dan disalahkan ?
555,1331933676922306560,824073998170345472,Ilham Rizaldi,IlhamRizaldi17,Indonesia,2017-01-25 01:58:46,97,786,False,2020-11-26 12:11:49,"@fullmoonfolks Mestinya jangan pake nama gerakan mosi tidak percaya. Pake aja nama gerakan tolak omnimbus law, tolak RUU ketahanan pangan, minerba dll. Termasuk pake aja nama gerakan tuntut sahkan RUU PKS untuk suarakan aspirasi 🤭"
556,1331933228949671936,748916886,C∞,cforchantika,Indonesia,2012-08-10 08:19:05,1006,1046,False,2020-11-26 12:10:02,"Setidaknya, dalam RUU PKS ini, ada aturan mengenai consent. Jadi, ada sanksi bagi pelaku pemerkosaan. Selama ini pelaku pemerkosaan melenggang bebas mencari mangsa baru~"
557,1331933226856660992,748916886,C∞,cforchantika,Indonesia,2012-08-10 08:19:05,1006,1046,False,2020-11-26 12:10:02,"Ini yang bilang RUU PKS pro zina, emang UU yang sekarang gimana??? Ada aturan mengenai consent?? https://t.co/GhNAmYTH6J"
558,1331933146548379654,195330818,anili,aldensgas,,2010-09-26 12:28:20,109,245,False,2020-11-26 12:09:42,@tubirfess Mending sah kan ruu pks dulu 🌝
559,1331932849054699524,1046044561934446592,.,dhla__,,2018-09-29 14:30:32,164,261,False,2020-11-26 12:08:31,@tubirfess RUU PKS APA KABAR YA ALLAH
560,1331932525795495936,997899468430180352,Raa ⁷‧₊✜˚.ᴱᴺ⁻⁷,Milkoowayy,bts; Izone; txt; enhypen,2018-05-19 17:59:08,167,461,False,2020-11-26 12:07:14,@tubirfess RUU PKS WOY
561,1331932420946313216,3303494024,lin,fallinxflower,she!her,2015-08-01 15:52:18,315,251,False,2020-11-26 12:06:49,"@kindaboujee iya. poinnya itu. kenapa lgbt tidak disalahkan.
kan ruu pks ini membahas kekerasan seksual. bukan membahas mengenai lgbt. kalo mereka ingin lgbt dipermasalahkan, silakan bahas dan bikin ruu sendiri. karena poin ruu ini ya itu, kekerasan seksual. yang mana lgbt is not one of them."
562,1331931896956141570,954006344998137856,#sahkanRUUPKS,kindaboujee,,2018-01-18 15:03:32,4134,3319,False,2020-11-26 12:04:44,"bukannya ruu pks juga membahasa tentang kekerasan sesama jenis?

ohh jd maksudnya ga ada lgbtq tuh kenapa lgbtq tidak disalahkan dan kalo ada yg mempraktekannya di kenakan sanksi ? 

betul ruu pks kan membahas kekerasan seksual https://t.co/mm8qQDtzkC"
563,1331931514183905280,338920319,Agung marsallindo,Agmarsallindo,,2011-07-20 09:12:54,223,161,False,2020-11-26 12:03:13,"@andalasfess Kok ditolak yaa ruu - pks, kan sama dengan partai bem km namanya, PKS 💪."
564,1331931214085726208,3303494024,lin,fallinxflower,she!her,2015-08-01 15:52:18,315,251,False,2020-11-26 12:02:02,"@kindaboujee -cont-
serta di ruu pks itu tidak membahas lgbt. which is weird because emangnya lgbt itu salah satu bentuk kekerasan seksual?????"
565,1331931116178083844,3303494024,lin,fallinxflower,she!her,2015-08-01 15:52:18,315,251,False,2020-11-26 12:01:38,"@kindaboujee ini pernyataan dari bem km un4nd yang menolak ruu pks. aku lagi baca pdf ini. some of their points are kinda absurd...

dari jawaban yang aku dapatkan dari step sis-ku (kebetulan mahasiswa sana), alasan mereka adalah adanya unsur liberalisme dan feminisme. -cont-"
566,1331931007952404480,1197129067960528896,cloudyara☁️; kinda ia,bbiyo_uwu,not for homophobic,2019-11-20 12:26:54,289,309,False,2020-11-26 12:01:13,@kinciiww bapak dpr mending ente bahas ruu pks😃
567,1331930934946381831,845687201602068480,Ogiiiiikkkkk,rputrasubandi,"Solok, Sumatera Barat",2017-03-25 17:21:55,95,136,False,2020-11-26 12:00:55,"@sychdnt mambubaran t ndak ndik, banyak perjuangan lain bisa dijuangkan melalui bem, cuma kalo bisa marubah pola pikir tentang ruu pks, dan kalo bisa bana mah urang urang dalam bem tu urang yang memang kompeten dibidangnyo, itu mngkin bisa dirubah mah"
568,1331930768944234497,1366622377,milkita,misooorenaktauk,Pluto,2013-04-20 09:40:58,1314,723,False,2020-11-26 12:00:16,"@otteonmirae @rafimaryudwika @tubirfess -Kalau mereka bebal juga yasudah, itu consent mereka, urusan akhirat mereka. Yang aku tekanin disini adalah, mereka yang harus berkoar koar sampe bikin hal kek gitu. Ngelarang sah nya ruu pks, padahal ini ruu penting banget terutama untuk perempuan"
569,1331930177786449922,150234338,nina,neiisleepy,indonesia,2010-05-31 12:28:29,242,114,False,2020-11-26 11:57:55,@tubirfess RUU PKS aja dulu
570,1331930077534162945,1251356738193784832,yosel styles,bacotpride,Mickey Mouse Clubhouse,2020-04-18 03:47:56,1413,1390,False,2020-11-26 11:57:31,DPR KAPAN MAU BERSIAP BAHAS RUU PKS?????? https://t.co/mBLeSxvPrn
571,1331929870750810112,759687478362066945,Ji,Seunowballpower,,2016-07-31 09:49:44,605,881,False,2020-11-26 11:56:41,"@Salueopu @tubirfess Mas punya file ruu pks kan?
Nah coba buka halaman 46."
572,1331929552923213827,1521159020,Magdalene,magdaleneid,Jakarta,2013-06-16 04:16:07,70434,332,True,2020-11-26 11:55:26,"Semua poin tentang proses penanganan korban penting untuk dijabarkan dalam RUU PKS karena dalam banyak kasus kekerasan seksual selama ini, justru korban yang lebih banyak menanggung konsekuensi lebih berat.

https://t.co/J2Iu1x7k0a - Siti Parhani #terkini #SahkanRUUPKS"
573,1331929256159563778,1230511361882374144,🪅 ifa takut digibahin guru,lfmulfandnctw,she/her ,2020-02-20 15:15:53,1184,1637,False,2020-11-26 11:54:15,@jevthan sah in ruu pks ajh dlu dpr😏
574,1331928944073863168,105085356,tiara💫,retiredslavista,,2010-01-15 09:24:22,820,361,False,2020-11-26 11:53:00,"rakyat: tolong sahkan ruu pks

dpr: y'all hear sumn? anyways.... https://t.co/aalJCOExZ3"
575,1331928906727784449,1019430855540789248,saz,Syarifatuladiba,Jakarta,2018-07-18 03:57:10,241,436,False,2020-11-26 11:52:52,"@tubirfess Terserah lo dah, tapi sahin dulu tuh ruu pks."
576,1331928727622742021,954006344998137856,#sahkanRUUPKS,kindaboujee,,2018-01-18 15:03:32,4134,3319,False,2020-11-26 11:52:09,Ini beneran sesuai judul kajian tolak RUU pks ? Apa mau bahas kenapa ruu pks tidak di sahkan ? https://t.co/zEFR6veBmr
577,1331928310813577218,2223033348,mel 🍊🍃,kamlihoe,,2013-11-30 12:40:25,13424,3937,False,2020-11-26 11:50:29,@pindang_lemu jgnkan cuma ini. ruu pks blm diurus but mereka udh siap2 mau ngurus ruu halu ato apalah itu
578,1331927106926755843,1066211418968444928,asri,periodtbicc,,2018-11-24 06:06:26,39,64,False,2020-11-26 11:45:42,Org indo disuruh mikir istilah kek gini mana mau notice anjir. To the point aja DIPERKOSA. Mau sampe nunggu brp juta korban kekerasan seksual kalo boleh tau? RUU PKS malah dicabut idiot https://t.co/fc1mJHUklt
579,1331926765384601602,1080703725490982913,neuropathic diabetic pain,IndahSunar,"Bali, Indonesia",2019-01-03 05:53:41,89,147,False,2020-11-26 11:44:21,Bahas ruu pks aja dulu bisa ga? 😒 https://t.co/maXLIkzo68
580,1331925800707256325,1922878436,宮水 三葉,Miftakhulfiroh,Indonesia,2013-10-01 09:29:31,191,81,False,2020-11-26 11:40:31,Yang nolak RUU PKS ini goblok banget fix https://t.co/c1OGBwMSNQ
581,1331925022085005314,1156934719822393349,rai,RaihanAzyafi,,2019-08-01 14:28:26,62,106,False,2020-11-26 11:37:25,@Nitro_Foxit Karna narasi BEMKM UNAND yang dukung RUU PKS auto liberal bung 🤭Padahal tujuan utamanya ada perlindungan hak asasi perempuan!
582,1331924719549906945,1201699096957837312,nisa,dsflow_,Bumi,2019-12-03 03:06:18,295,372,False,2020-11-26 11:36:13,"Giliran ginian aja di gas mulu. RUU PKS kek di urus dulu, heran https://t.co/vfLtRGex5T"
583,1331924418252005376,760852316148736001,contoloyo,Diga_Doang,"Kota Padang, Sumatera Barat",2016-08-03 14:58:22,80,157,False,2020-11-26 11:35:01,@fadhlulrmdhn Tolak ruu pks
584,1331924345933819904,1295265461752303616,w i n a 🪐 // kinda ia,aestheticsuh,,2020-08-17 07:45:42,516,669,False,2020-11-26 11:34:44,"@tubirfess gabut amat RUU PKS aja dicuekin blgnya ""terlalu sulit untuk dibahas""
aku minor ga terlalu peduli ma medsos tapi duh serius deh masih ada hal yang lebih penting"
